set1,set2,set3,set4,set0
8.133254594912815,-1.8013685653787253,48.31726458545511,64.66501507949232,0
13.705567949148595,60.840013173787256,61.315142478008255,64.41517189611085,0
72.15163317318624,-6.811185351721617,55.6079150634154,54.03735863401519,0
66.98247892402418,51.091711828274256,53.43202500697861,-22.665804793173827,0
48.338945698642,68.72654586212174,15.311543028002058,26.912744318876147,0
-23.776232745834683,60.26163057239327,39.27211670592031,63.15474145129539,0
-25.49150611529874,48.74587714131281,0.6433969651043618,63.97061566436722,0
163.84855715033856,-34.79263379619175,20.63826091150188,38.874254531782555,0
37.879425261031,39.39705483229634,31.728291708940294,60.27437907699487,0
3.954299722061874,8.454670330116617,21.80373586752797,16.39247262550482,0
54.20510412345589,1.8394848201657563,14.52062935139292,39.8464256848758,0
63.86147283842164,6.736464921491123,-21.413583679724667,14.227121810810509,0
0.919035438918888,38.147115178625675,41.4998351960762,64.9031269223702,0
1.3150687415358036,-33.236893250389656,54.079529921207765,60.409235966830806,0
-26.244532100005905,53.245433622384276,60.27503559986714,0.7513324919398521,0
29.615895785013972,-3.423527938311709,36.78482327781748,17.564890750129283,0
-9.362210280540502,47.280262967965896,-26.418580177151163,60.07476696413643,0
-7.460350334599479,55.65434583958001,-36.24666416164854,65.8612832080996,0
32.37098016662962,16.653245459644673,6.625775673662593,62.036373212762385,0
36.859692546825755,25.09267143276762,57.80301490337273,-15.843843286603473,0
16.953108118754415,10.655066804273371,28.329133892051992,-12.792786168249087,0
29.744866586619686,25.339853149471583,8.958040209508987,48.395557895383725,0
11.312615376137185,13.974735872392895,-67.78183211405633,49.25797469470213,0
12.002978207751685,55.58786746396213,52.739723923757296,12.60086478616252,0
47.59968999980458,19.499122138074576,62.09642853883882,45.505994047139,0
-21.55014733036285,16.35974581464799,52.58966608313562,-122.66333464845115,0
24.649969081173424,24.21674971414629,54.437336434066125,47.31251391367033,0
44.44565367850331,59.679520018428015,59.64933976056882,57.384961627336764,0
25.476393883600423,0.3598109573761903,47.16403509750363,-21.388978957651652,0
0.3016358568689448,-50.8790229651907,-6.440217390471965,37.719744328800715,0
66.46033878089497,52.83304250637458,58.929383273087055,42.73407617948649,0
48.86225717816786,47.52936198253328,-53.31493891226172,-81.63121627579656,0
-1.9776919399114519,-22.07590939484365,55.282286945814555,39.71062756563709,0
1.071629627168866,31.70832584420556,43.66006501739484,26.18020357554315,0
64.08383616099,35.04535755436962,31.020416318875814,56.2966528356836,0
39.59983849749119,15.49725940203576,20.61233253187759,3.4285861966212785,0
53.45139738627097,28.4549513789066,50.13492073648699,61.61506676300843,0
56.263046106675404,17.950465565403935,-3.47913054593732,62.30894402120193,0
-21.039486096980003,20.30013953529266,34.28047447064346,65.74537053703747,0
-0.6796998290839831,33.89987411995865,31.713157523233086,63.9861520323762,0
4.749939940027508,53.33358325737961,33.776968563756455,50.4326730897923,0
-9.894530783940848,56.90031103803537,58.95538672202027,34.78498728862296,0
110.3223986995647,19.448326932101004,44.41136571383352,47.77999554425928,0
12.218227672957672,46.81892114739342,20.200017453063158,-100.63667748542983,0
41.02895716052754,9.216723544623644,27.34500777407841,-55.71759408337966,0
21.052191682012,-22.343150477466466,35.668645146503714,37.08258740554302,0
53.31804905268261,8.704638484452044,54.585912038324146,-85.12217221012631,0
1.3387927355275906,-16.35699465292676,16.285381153475438,64.46372797104597,0
36.12565375660665,33.66007206404107,-43.90603103538364,58.24518715451417,0
49.74675962030759,3.4812481503829957,22.352820538396372,31.009818734120195,0
32.33073634391363,38.39734243412468,0.11970062313863039,52.39452381302459,0
-2.0107641098323263,49.95301861987963,-0.37799905750156526,64.16546347144013,0
78.4070357827394,-7.353285260228899,31.52076164642212,23.367374189472724,0
18.873522065760945,12.663206454025925,58.021328290180975,57.56962949077118,0
36.62196026129101,-8.734586345422892,10.410350604064728,61.71310228452103,0
16.12173012201143,53.1628972249444,9.526212936318847,47.178529725196235,0
-1.3587405444365626,27.56040043003842,17.003635793645707,28.08081984348372,0
-6.416355851463482,26.906259262307778,22.80071645386399,-73.12340943998873,0
-13.213870362991099,-7.0326121943442015,3.7912308926920204,50.179842196875356,0
33.818892961876884,17.095910831056266,23.49237999208193,-149.88055341905445,0
6.550510341312358,29.883286830379717,-11.923724583019386,10.247942353299198,0
5.824536821261556,42.728762862791115,20.979563190531078,65.23071256511173,0
25.90395144832052,25.994510068046786,-37.09340472111516,-2.2026068181330842,0
12.202108508488402,49.23307428208987,61.75275750075531,-6.58557055536685,0
53.79474727616951,47.775526459385695,55.98867046815306,51.34066913635469,0
95.09369543897864,27.4088286658887,11.202160348166322,65.63724417623813,0
-14.186544773872647,52.3633566384948,32.95114251570325,42.62498914878394,0
23.798772932409136,45.88622487587994,-42.59393305271558,13.89918574042009,0
59.52054544709067,9.337211393217748,49.21586221036276,-158.6307920347607,0
10.623773748264238,34.03539666974796,16.031995014520252,-9.580539953223372,0
54.51220329065076,19.893852874148212,49.758247056464825,49.757542198728316,0
83.96907574669325,33.08295086455004,23.40131970082796,31.325497120758293,0
28.529177185183613,-40.31862147637021,55.0944206566819,20.446994254522433,0
61.258006940950885,21.809571113046854,42.13136878907313,32.73438350624016,0
49.854065292278115,57.573431897226754,7.305335723989016,50.816294247874374,0
54.12103544217571,-14.58947441823481,19.286852820430774,48.027895347935484,0
42.68800687912505,35.47197708036178,56.31048939591094,59.39263719652391,0
-5.761127242339786,32.52780942943352,17.881040409727238,43.730761214576646,0
55.2513358974274,59.2263961403673,54.230043491912674,58.67615396455985,0
13.023207959098494,26.177933178362824,-42.44348936237643,46.64878709887867,0
61.017060567523416,17.213368391554088,50.08935968662536,63.50227056281181,0
26.041974370676233,47.0955596159304,-9.773866521781066,48.082621813247485,0
16.697419434665466,66.79326607873256,6.406535321225162,56.31103543676463,0
-9.708528710625188,57.386286292612276,56.05409281613784,-62.08329701296683,0
27.35841504594039,12.31580116707724,18.957887024183506,64.15411378031531,0
23.084425392149832,33.57579903342866,17.84724860573374,52.55056994606102,0
26.874817604711172,28.918477229633027,52.93295705287668,11.681595439178988,0
12.190213049001887,50.392883706328625,-28.559355548479964,-18.634286721657453,0
-4.30023860574947,39.219484591690005,24.671598854122422,-89.23598123814759,0
95.2080887893534,25.191598676375094,13.651928178297872,19.67471668715482,0
0.10560755855380854,-36.48826060555637,41.228524923775566,33.89717024673861,0
-12.644322489184574,23.173244552296296,61.17283170929166,31.034235674847842,0
30.610553209712375,24.01437118564997,51.82710413527599,10.46700445811997,0
8.62761400442032,37.69748176540389,61.21630196844742,63.041290811575806,0
6.287400523930534,65.80086552011747,1.0748502939670281,50.90500156069842,0
105.18063750288081,-1.5863482946032068,-79.86070739620882,66.10473880114165,0
19.929612351651528,43.72003233151866,65.26978476419701,37.09032700764938,0
36.795505074357905,14.653806074095922,46.502776397025755,64.8220380635341,0
12.910479991139141,62.833587707651695,44.35931715560162,50.747370664011314,0
15.537673590491814,38.123369673360806,46.07523277025359,58.53751573232273,0
9.837412170441349,32.013537010875524,23.784989528469787,12.20714771632128,0
36.642821451867235,-1.2961331535237637,49.32876865784368,43.651181530017936,0
37.67339169624333,56.93569841391443,63.94463821840616,64.98198737495316,0
61.281557902081644,46.66174698546915,57.55289025897385,51.191626400595325,0
54.92158147012492,54.32919016734975,-109.82599821476163,40.547955748295735,0
30.25698049748219,-4.613370360171237,30.725093833273277,51.009378582347935,0
1.2095379156869122,-0.8031887796934445,50.01612938765149,48.72472084341217,0
72.11922405865371,9.570646695435036,23.816559032002782,51.09368228204322,0
15.112019576376696,-31.56643594555039,64.13138741902202,31.883860692597004,0
30.502632911067785,30.346649810722706,-38.34900521588644,50.982973533994446,0
25.184881786058614,26.12761465868934,5.279641221848561,59.51528596180312,0
42.93543135632417,26.120500691475307,65.54914741670694,44.07149719581335,0
47.55456394554405,61.28540783801208,52.080642251114185,3.7875917787425237,0
3.6513386368652343,30.896016354646314,52.334331384116894,62.40432032205951,0
30.157712183860735,23.719310031528604,54.678118073924225,54.07228092568383,0
8.365113645256155,33.77078093185579,10.846560376416756,63.846057771129836,0
19.93748415219135,1.2463968894861726,47.49941691796266,65.97458780231534,0
-12.618594806220297,40.68014976658854,33.49979599449136,11.536305431602415,0
45.97052557383553,7.488059554239442,43.696556627855315,42.61365774462596,0
-33.21936874569863,25.341074730152663,-62.82965825563537,5.831509757068609,0
26.50437796153285,28.669614383681186,-54.69371262746305,39.54449948791233,0
15.641710486648728,32.49132867639306,6.256822553770789,-50.04088564055805,0
-25.208604767162143,46.34909089261707,30.651981542434097,52.12749492063689,0
-33.870924935301716,34.1835830051942,-11.122248530299665,64.8051494139209,0
-23.2789968438843,6.649498909741869,-50.07596442486949,-0.707231798967598,0
93.31011557746686,21.24979296309455,-9.418403816847231,64.25696706834859,0
29.995879183071803,36.145787586625595,49.821727534500354,54.334986988895594,0
-1.1214882537922666,-54.99270296213216,-12.570826157492931,-100.45990013237378,0
-11.378460718449624,3.7117766971333417,25.465094618071987,53.21226603604947,0
3.3743294916255486,46.86483633726346,15.929000486500897,38.48307419249072,0
50.07922565040694,29.81571786404148,53.76904409298145,46.67862150042776,0
4.592804527447113,47.39035959008866,60.66938059511509,28.806878787722425,0
100.78911865700107,-12.999173925559466,24.782216262577005,-12.504531889650927,0
3.6843565001316447,55.67050600182931,20.739296797984238,64.4327530213715,0
7.506141886221961,41.53144693194621,-19.644588994231533,44.76806633857802,0
68.03594727246772,41.99089121457147,42.279193565101934,27.57501170353079,0
13.89500353209877,29.350097801264546,29.952104381135754,-139.65388260600352,0
48.66611820670361,21.474974065684215,30.686801389542275,41.76071421629133,0
28.008785858222673,1.7586418800143608,33.614876941562,61.14584073578829,0
-11.530868159733291,10.164232151497188,28.957034608584344,64.02575708079533,0
26.534339068561685,1.0755301930056032,54.802647754830616,64.87772946519613,0
59.17873789813122,9.001024469956366,7.632883185482317,-17.949240670211452,0
35.132272365857624,23.65678261175664,52.33101181438579,45.27860667215231,0
153.33236567591788,42.33522236657526,40.45572134945613,13.897224572886024,0
-3.15978336917604,59.147996709619505,50.22836486282995,52.5336262846111,0
37.44296001909713,18.896265785184085,-44.45425516791898,42.23873887088348,0
85.20289481356416,61.12906295781459,30.434268309571017,65.32696741972745,0
-7.512312860766059,34.9316994101541,49.63711571442282,45.7581160135169,0
-30.252603474678082,33.73762156853718,59.265516876271555,-1.5913651679006797,0
34.19589881665863,16.358206088865614,53.0403795885002,57.306751793797254,0
-8.634939404154931,16.323521251221873,13.895654196996698,64.55614872148577,0
18.500124295282138,-13.280188198158895,-92.420059754678,66.22681076104266,0
-10.786498748423249,49.64552192664971,50.48139924947641,43.38818465745858,0
63.11016376781826,-39.70528072879977,20.369165023627712,28.02338435755458,0
101.48518536753437,-3.2787664515546187,48.991192447253084,61.66796019976279,0
7.065227006494521,62.48351970805632,27.42745587428807,62.04515105698975,0
-22.722100276014103,42.327244230255864,4.497117528870252,48.55370509011229,0
62.54331093231659,14.018207178420585,32.13568495855356,62.440930612105944,0
26.02436806611779,62.10319877643871,-17.004599183289834,-6.77735933267202,0
2.5992476816096604,39.63417245458967,34.508901148573194,1.4649792508546788,0
18.84511927950597,12.047337847660923,-13.52736217921445,61.60844722280157,0
36.11528894286123,44.751726071198036,37.49546732790091,62.27181201305523,0
-1.0963135643626245,10.863728332916985,64.13269529223078,-58.46150998808964,0
8.837749813880148,8.747848481987019,60.7408247094179,65.86669236791724,0
6.3639162460702385,9.229621553100936,-2.6482224654294804,60.26762329072012,0
51.3110343212147,-17.152110317094312,12.167279087803696,64.75000658398312,0
19.119240631159357,-18.986201911242176,12.595836517170953,58.15521300667459,0
-18.3224096555791,53.7768467434207,31.488000281176017,63.92277439754043,0
35.12485544440799,-2.5931392959027075,-15.047670245115697,61.27832734378541,0
21.610009821515913,7.433854552410747,62.72337893573446,33.43389085349124,0
54.732151071374766,38.56307195327623,51.439558608479075,24.033625869210574,0
-17.737656098828285,18.30186137440574,52.230308187438595,31.43262938480567,0
50.85568647374515,16.123370714503196,39.22601742119504,-12.95578735325389,0
46.63669567589812,40.30663886416836,45.148942448726146,45.957445820016616,0
2.2073371725479882,6.049351107535783,47.687748733706265,21.18108273310547,0
15.99329978974519,66.77891441540866,55.274106330808564,55.98148140677111,0
23.448244713222337,56.83096033624162,56.72709045215669,1.259001638637244,0
27.22826799551975,33.42210120420592,48.51976073446821,62.23108416262904,0
18.616149317328954,49.9267863917578,47.04199569077686,54.31901069945062,0
51.7532381892884,12.447533932223173,-9.190166235669036,45.49731106476652,0
48.28167821147961,-24.46600070242325,60.156274085515854,14.145422961128215,0
6.372443053975651,17.79236798996157,42.0227991980029,11.540543153361284,0
43.951387296327106,-39.17808704117261,40.30777500422868,45.091033597587014,0
90.01685276961473,54.886237151511025,32.79425321461784,43.07337359950002,0
66.26625021371879,56.64882117206503,19.727198371425306,45.71541424563263,0
-13.072432695096065,-56.21001477804313,40.70078983810431,49.3271672898165,0
22.700341896485433,2.9833481542065687,41.989808506042614,60.7163594736314,0
-2.6897661675554136,39.722786194872405,-37.11292427051619,47.733500478675886,0
7.7315405053323145,-3.7992464093910225,22.310720668489814,7.271432354185084,0
18.318323834046204,10.634995685850846,47.85970964039505,62.79194526327804,0
-3.939951055963691,39.987526297866765,40.94813292405441,-122.40374842836093,0
1.3228271695550724,3.946199024637856,52.792076141652544,63.16860267222712,0
16.97941317893163,63.41075606125619,-15.809065383882363,39.67450586158887,0
-5.5808349361946075,-11.639035698962674,65.24429336886877,-28.36985596119493,0
18.994991519804262,41.49891599632275,33.445058386626044,-122.87951082146449,0
78.79311061157884,38.963528732041404,36.688097531273776,44.135083115380354,0
60.214164834970404,59.43990272385298,19.981247300449752,63.7732678169784,0
38.25156971985289,49.10826898846209,-24.33509500320679,4.111732929312616,0
25.942900776886386,-44.862575413307844,1.3164419302090806,-74.67508539586348,0
-2.002134844399974,27.017940607527535,35.844439468725575,24.433535212830474,0
6.9671187568810735,13.774285607832908,2.3463277906835565,60.63955718846209,0
-14.905637933275003,1.1488819004512933,12.415378136773173,42.999752334973266,0
-1.9017877080767391,-18.452278319520516,30.43018904546052,58.76990751012241,0
-3.392383488092065,33.239443976736524,-2.545647951580751,38.879506637202205,0
32.13397067012508,-15.973595836034216,47.650853496571735,63.90870463104659,0
17.25274730258396,21.101959446424623,26.981846834841853,48.545040181440015,0
-16.419019649130774,51.524232192890395,-68.95106719276319,-54.84055290897336,0
-18.86420247234717,-33.38854947344393,25.011872774951932,29.67347010811613,0
-7.702349157135135,26.483653506695454,59.661982109352046,13.698923936521497,0
55.420648192984025,34.68287889335834,33.03687445480882,53.08214875636195,0
8.5808558935108,15.784919782386762,60.40497472515424,65.2584353210274,0
30.24898528162177,33.44815577706711,31.32376102881753,65.31472202061971,0
63.40745592125424,50.26333220137264,29.375861984659927,62.591638803220604,0
42.351612693476284,11.043796375884542,25.8813871383536,34.928258995572534,0
-8.10633699113989,-12.92036875604815,38.0139200810608,62.69857799830246,0
70.36234633165196,35.440110059736185,40.71098700049059,57.11925438987528,0
71.78450923415477,33.927575407116755,35.394729148977504,23.645613813766545,0
39.48915700218566,14.869149389348092,34.54825915843697,51.66979680495917,0
-31.43203369587315,38.7370817204948,24.408241342871545,13.176164172237547,0
1.0703702134816986,-6.576175716485599,29.58255091298226,-17.03455998700666,0
54.498486040675516,17.89077669821157,19.66005653015279,16.27075966261286,0
89.18932668773571,48.47883144006743,52.30429483461329,38.12329113842414,0
10.579287442090864,43.61981702638769,20.342137990405227,62.61542437299916,0
47.65484545622171,22.303557966270695,55.34208182900231,-18.39082394562933,0
-28.220992291979897,1.2015416542267836,60.3819483813031,13.666407865944883,0
19.12794810323833,6.420627528637249,58.57229573083174,64.42556305060444,0
22.492951263143667,57.268951712197115,25.825747773985018,20.12230609841046,0
35.64040049650807,21.814540720960597,37.65221351457366,62.0291271313006,0
95.07980031104279,47.00494691622118,11.215639057174203,25.41509565362972,0
-25.23359984081994,13.456609230510358,25.133921025957996,65.76559621867369,0
41.20941842405276,11.319417475078218,19.930992929405512,65.45227119076769,0
71.7515106252041,47.74644744964305,34.48055535108757,55.87949431790044,0
6.5884022625257135,12.229220717511314,51.2178200514541,46.27992797063754,0
134.12641409545319,20.347649032325254,54.12951678544656,65.30839095089692,0
-3.0869018510039936,32.423741115423276,-48.426685587920765,51.891872665032295,0
32.293569648586704,13.48659957722484,42.176912222182345,7.152058458743703,0
2.3589771701596813,12.080996554889566,55.751307865461726,1.2572151442615223,0
26.832181952979294,27.52482440506364,60.1473817390477,37.996367195251096,0
2.992516155555455,-8.48808446481402,0.29893644452672063,62.061075992380424,0
-2.6082622241802866,-4.6429433114841725,45.88532401730879,-12.798340964766851,0
33.52924151069743,43.539753552512906,-3.002640574833883,-52.141121626669765,0
30.965056611105933,26.66032576090012,25.285577939771606,3.9561807081303186,0
12.806297398317863,29.49682751109594,31.232909892486656,64.31500161500506,0
49.672748179860086,-14.735430447749012,52.988514914870144,64.80884524510921,0
25.238041907771954,0.971455301263088,12.859562772441485,21.990841746866906,0
9.031523117179594,2.314136362621717,-12.279726285626985,21.632621379205922,0
15.686626186246388,40.757307741502125,24.147747390446042,65.46761691486671,0
85.18279041432534,16.2310111397558,56.10563916588287,-13.697231232695529,0
-38.629180053811,24.044929195749994,54.334602167024,0.5669076158586179,0
41.644801436666704,16.731327921468633,-9.450757621897367,57.89850487201663,0
1.5341254395854147,-53.97763698376538,23.851704462014112,54.93807698079408,0
-19.11180223664956,47.120723069322636,-14.050094799231225,64.34270731222536,0
2.904152575914094,29.876029511459556,2.513922850589452,-93.8540496831142,0
64.18146715445175,45.33727016844903,36.17455989004592,40.19967160306994,0
10.404804235334987,-23.68267071190688,54.8487516783434,54.13709449266485,0
33.29397630103025,20.70700057828767,-35.8250214243651,39.34416764963248,0
56.13306798188536,-26.38503075957297,-5.737197871446146,40.50660071425238,0
21.165674480056754,8.783919691085366,34.79915550561255,49.713465202443956,0
17.096103792478527,1.5115502918735597,-1.727132539203275,-60.80383275711268,0
-12.73126512373943,46.05156691893286,-7.384742388000252,51.957434505229756,0
21.714614463196526,16.787549564161456,53.036758843978305,61.97338935230368,0
-5.132761857998057,40.414582547131864,52.961873012695946,-100.52165304752546,0
20.226901953987646,8.653069207056463,-22.355554170676093,0.5420162502877481,0
15.156592728269269,53.54420188660977,39.36279670370922,15.126418107465726,0
62.775939306310065,5.765183381842656,7.905766114000503,64.89758823231983,0
58.82823931663306,63.210731323461474,43.532741367272166,-30.018269268670906,0
24.772991813335352,37.212875386109374,31.0581367880065,35.259538701394284,0
59.05561073057757,42.979322011011895,45.05225863705401,43.715729473741504,0
3.4870158859815072,5.603875760076461,12.019121392708053,66.12950712036988,0
-22.03974781294704,5.8112040764533806,-7.33577335644231,63.40565569616962,0
15.372740839363619,-24.342327821725725,-26.859091034557466,39.58905060110503,0
0.3965406043940707,25.29597956387142,39.37527977826491,-88.7470278301868,0
41.85466765810541,-12.99903366004495,-12.99324327389919,65.13489001332309,0
-13.941345714131558,-16.660956848404147,-55.017653228216695,64.59720488849308,0
45.018249936397666,41.56894319230018,33.906782225443635,-13.861162680279335,0
33.7739209835764,33.13674477367392,43.90123978490894,58.075414090711305,0
65.80039026597167,20.345800096249302,-6.94262248206795,-35.39873986949687,0
41.29751568034771,6.806486617154791,-10.128068288428882,1.6612244325565868,0
-27.917545853382585,0.3333208649569688,47.11867914154161,15.133999706536372,0
-4.194491885953779,26.91810168256091,32.638570002375054,-23.83884472042896,0
6.1674514439652715,13.734340007223675,54.187630166333506,-9.547099483823928,0
1.6863075361815572,-20.430581662698714,42.55838646600597,-12.922122306692827,0
21.92325524527228,3.147633727754858,49.83867506598766,36.89828040062071,0
-14.89849728729368,44.494078112047326,50.28598879691955,20.201176912163312,0
14.423442596273613,28.111451377483228,48.066199299474754,26.635143226668923,0
28.627709520727354,-2.6790323353351067,37.97394855980055,-11.767701187070713,0
-20.70077760347275,37.646525797328245,-7.549258182253421,33.51153996789647,0
72.49741089123086,59.266370392659084,31.4633727295499,48.14971530449176,0
-18.81891578610842,-26.3272853911877,-3.940632438888077,-104.09490241418789,0
3.778540191108066,47.27725392232565,-14.287256247078737,35.620553902476324,0
32.34763749878833,35.78184510049471,57.7956324107113,11.640487790079604,0
32.284273837964435,10.734953262700115,40.45209164592235,54.66498355175753,0
-3.707742273579667,42.87006838149573,32.42182232038867,58.05062500424005,0
2.764769838828882,27.29586635335069,48.04244806036694,-18.45071189849878,0
64.20179841179325,25.439686713410975,-30.30074929687826,54.562115073177054,0
24.366452248992335,5.98854236791135,21.039278215919918,46.360652142826545,0
34.556649801199555,38.30826614907836,-63.02517569590356,60.30205511630082,0
5.893997072062167,53.675253301672534,49.50101896172106,38.92790183027439,0
38.923602805961735,45.0781464928393,16.561466732093834,61.33668723730538,0
-12.46721422229928,43.22657086938623,54.209890879096385,47.157039267559874,0
46.59756291816157,71.11889059382767,-35.02707870981808,61.40966843338943,0
32.32162542918628,38.47408816742457,18.51914892523343,-0.7832396847029628,0
21.544315110119907,57.01899066186365,45.91693173617351,34.15316490053404,0
27.25340991912548,19.09726255996469,43.640945404172236,62.44666272286215,0
-11.485199953037682,36.325150186191074,14.047561342171981,66.1065206637017,0
24.351184054718118,-13.588251859453125,33.52349093109671,61.85573540144436,0
-8.512988060892681,39.17796054917552,44.33761665762941,-83.30161106456711,0
17.014624609321338,56.72572645495532,34.78241980209657,64.60640608210393,0
104.98556281473172,29.898418173740062,-39.79219081821812,54.65223302565158,0
4.178511351473288,31.133821035139984,29.189410904919644,17.285590643176384,0
26.726723773141444,15.588933488820066,57.85588231891735,30.79424514565889,0
62.508090961624944,67.48176743778609,46.07913687614265,52.33798097316951,0
39.22855366526426,19.397379700728557,-1.2539341710091314,-33.60126233365368,0
30.94352267331879,-15.569528869608613,42.22577099273831,38.37228143506902,0
24.286193232671327,-5.146229739472753,-59.66432248804937,54.93966003428708,0
5.949583794128496,38.89656904770969,50.240165593086346,54.62056914533443,0
57.102137220281335,-23.060439592082815,64.27027401259753,55.71102627274571,0
84.39062026027797,43.36859529367311,25.612049523802668,-46.082139834812175,0
-11.794012190748116,-3.8911733287451806,13.919424340373876,57.79532781737865,0
18.2200782332739,-20.452867930765912,55.473818071615405,43.34183448309612,0
46.23004476781064,48.771264508583066,0.6215277608027066,52.40889381742285,0
26.71614779742903,46.03105118622424,38.19270621889762,28.543293960039872,0
42.39663817314751,-28.791094194628997,-53.72615150850486,-20.843981552178505,0
55.42935564897331,47.074687463533046,45.21055873967157,52.78174875634022,0
-0.44559174906780186,26.314737435640943,57.19219380588547,65.98314598930094,0
-2.2803584979241105,10.713002576985795,34.21856024048886,8.776259775550415,0
-8.11454498468169,14.40293145013785,61.61149568224073,-74.57056970835268,0
-7.833360994326853,53.15407556777144,52.77665423343698,45.62415710972557,0
47.7192303715858,21.243894428495075,65.24454564907433,46.146175373411296,0
33.65057435319508,29.320732529573316,27.345477441989402,-204.54678909795237,0
7.51197684677652,-42.11158684482569,57.978270063034124,-120.43555898970448,0
2.115081332269045,20.909641718748983,38.46704990219331,38.15007395766149,0
8.52808256097172,24.011079332773505,57.65974411169334,63.49247515053301,0
31.421928314773602,57.4800433625476,29.010517051964634,41.363284707462846,0
41.16580470512313,27.734824370524002,41.011934892496996,18.073054660353947,0
42.74665080472574,48.58882082653929,3.04051947409825,-85.08505737736567,0
56.35247941982419,-30.21108596575153,45.687468055005,7.573292011867874,0
40.3046492287354,30.7610851746051,57.080623213342676,59.65635648685479,0
-4.740801195682607,11.708130325976631,45.11504441657986,-147.12239064282102,0
32.75740010526094,52.85223368694687,48.86472628361721,-9.27767893185763,0
28.679296926272734,-1.6863691486440953,39.04914520706889,21.54928377418233,0
34.96748207772788,-2.817722262203594,52.36312871807206,-3.268371144985874,0
7.752457029091447,19.678722208317602,46.2383357984738,40.06135160006018,0
2.8149572263290983,43.55082561334812,56.66188342604562,15.293408490953064,0
53.911441547068165,60.425400381487684,57.81708859214199,7.102915075062146,0
-30.3613099382002,24.67109411867508,34.08939620302989,36.389880913153874,0
109.68815731743003,-14.710801682770937,59.078528664639634,-36.857251080015466,0
33.58851143347776,-6.8891347415556385,12.686882167634371,32.73428012100655,0
84.78395420194768,-2.6228219062712927,60.29006530311828,45.698290313779026,0
-13.20558527050719,30.4689882169329,46.496918291463,20.78506961223735,0
-3.157202931240283,-20.057383813972244,52.457796841247145,-70.02856553082086,0
74.69046863420651,39.6014062039926,1.6541786294578955,64.76841789087862,0
55.9586887800426,-3.2852794182409593,60.224037317227825,63.40936029260435,0
23.43459577380771,-5.605795384501858,43.701384577459656,10.436568078843663,0
27.043515533726033,9.911313379452505,9.209074831758372,-42.59345078262911,0
15.955004798678345,0.894889960712197,49.76534515055722,-8.433895409450052,0
23.922004906290553,-48.50605236435267,45.06898597815872,38.33190220593565,0
35.041345478504,12.692783709836455,51.28819876817407,65.8772844734515,0
40.32688486207249,20.94313129049529,56.32753898024469,59.99686939613599,0
1.8022098096705363,29.487631772085088,32.987393176890976,43.27793636766145,0
-1.4408875430411943,11.075284392625885,2.65917422125996,51.872534499139704,0
48.316965859772424,15.84436675448121,-15.009170092249228,63.016491355611514,0
13.45029846708395,46.77339003043359,30.997863521180278,-49.74231519509072,0
-8.506459306022265,-10.261678404378996,13.868505784225059,53.80414757830369,0
-20.642893280568973,57.748034036168534,-20.821805330094037,-42.533320138262205,0
19.812768918774665,29.45348235198633,53.51691692496901,52.23054313237499,0
25.284936960998472,50.546450198494476,59.8184056579707,-8.336201728749842,0
29.247007901409965,42.057020959221425,61.03273530935422,-3.5422280568832143,0
22.98402158857411,-9.525444606538953,7.486465131270446,-59.456311414748605,0
8.805501897292679,27.208691425601536,58.56822195875808,19.84683762502589,0
41.72274252973195,5.262394245362181,31.67276959380468,-23.168121170258885,0
